SaleID,SaleDate,BranchCode,ItemCode,Quantity,UnitSalePrice,UnitCost,Revenue,COGS,GrossProfit,GrossMarginPct
S01102,2026-06-17,LLM,BAG002,4,19000,10000,76000,40000,36000,47.368421052631575
S01103,2026-04-22,LLM,SOFT001,1,55600,30000,55600,30000,25600,46.043165467625904
S01104,2026-08-11,LLM,ROUT002,2,105000,75000,210000,150000,60000,28.57142857142857
S01105,2026-06-30,LLM,CAM001,5,22000,12000,110000,60000,50000,45.45454545454545
S01106,2026-03-30,TGI,PSU001,1,85000,65000,85000,65000,20000,23.52941176470588
S01107,2026-05-23,LLM,MOUSE001,5,8500,5000,42500,25000,17500,41.17647058823529
S01108,2026-03-22,TGI,LAP003,1,3300000,2800000,3300000,2800000,500000,15.151515151515152
S01109,2026-08-06,LLM,CAM001,1,22000,12000,22000,12000,10000,45.45454545454545
S01110,2026-07-10,TGI,FAN001,3,30000,18000,90000,54000,36000,40.0
S01111,2026-08-15,TGI,KB001,4,12000,7000,48000,28000,20000,41.66666666666667
S01112,2026-07-06,TGI,KB001,5,12000,7000,60000,35000,25000,41.66666666666667
S01113,2026-04-19,TGI,KB001,3,12000,7000,36000,21000,15000,41.66666666666667
S01114,2026-03-18,TGI,CAM001,4,22000,12000,88000,48000,40000,45.45454545454545
S01115,2026-02-08,TGI,SSD002,3,105000,80000,315000,240000,75000,23.809523809523807
S01116,2026-08-18,LLM,SW001,5,80000,55000,400000,275000,125000,31.25
S01117,2026-08-10,TGI,CAM001,2,22000,12000,44000,24000,20000,45.45454545454545
S01118,2026-07-27,LLM,LAP002,1,1750000,1450000,1750000,1450000,300000,17.142857142857142
S01119,2026-07-19,TGI,HEAD001,3,16000,9000,48000,27000,21000,43.75
S01120,2026-05-18,LLM,MOUSE002,1,5500,3000,5500,3000,2500,45.45454545454545
S01121,2026-02-28,TGI,HDD001,2,110000,85000,220000,170000,50000,22.727272727272727
S01122,2026-02-21,TGI,KB002,5,19000,12000,95000,60000,35000,36.84210526315789
S01123,2026-03-25,LLM,BAG001,5,13500,6500,67500,32500,35000,51.85185185185185
S01124,2026-02-14,TGI,HDD001,1,110000,85000,110000,85000,25000,22.727272727272727
S01125,2026-03-22,LLM,CAM001,5,22000,12000,110000,60000,50000,45.45454545454545
S01126,2026-01-17,LLM,KB002,3,19000,12000,57000,36000,21000,36.84210526315789
S01127,2026-04-19,TGI,HUB001,3,12500,7000,37500,21000,16500,44.0
S01128,2026-08-06,TGI,HUB001,5,12500,7000,62500,35000,27500,44.0
S01129,2026-08-29,TGI,FAN001,3,30000,18000,90000,54000,36000,40.0
S01130,2026-01-02,TGI,PAD001,5,5000,2500,25000,12500,12500,50.0
S01131,2026-04-06,LLM,SSD001,2,75000,55000,150000,110000,40000,26.666666666666668
S01132,2026-01-13,TGI,SSD003,3,185000,145000,555000,435000,120000,21.62162162162162
S01133,2026-03-22,TGI,HUB001,1,12500,7000,12500,7000,5500,44.0
S01134,2026-06-29,TGI,PAD001,4,5000,2500,20000,10000,10000,50.0
S01135,2026-06-07,TGI,CAM001,1,22000,12000,22000,12000,10000,45.45454545454545
S01136,2026-02-13,LLM,CAM001,1,22000,12000,22000,12000,10000,45.45454545454545
S01137,2026-02-01,LLM,SSD001,2,75000,55000,150000,110000,40000,26.666666666666668
S01138,2026-07-04,LLM,LAP001,1,2100000,1800000,2100000,1800000,300000,14.285714285714285
S01139,2026-01-12,LLM,ROUT001,3,65000,45000,195000,135000,60000,30.76923076923077
S01140,2026-05-19,TGI,RAM002,1,125000,95000,125000,95000,30000,24.0
S01141,2026-06-09,TGI,SW001,2,80000,55000,160000,110000,50000,31.25
S01142,2026-04-12,LLM,ROUT002,1,105000,75000,105000,75000,30000,28.57142857142857
S01143,2026-06-26,LLM,BAG002,1,19000,10000,19000,10000,9000,47.368421052631575
S01144,2026-05-29,TGI,PSU001,3,85000,65000,255000,195000,60000,23.52941176470588
S01145,2026-04-13,LLM,HUB001,3,12500,7000,37500,21000,16500,44.0
S01146,2026-07-03,LLM,SW001,5,80000,55000,400000,275000,125000,31.25
S01147,2026-04-25,TGI,BAG002,1,19000,10000,19000,10000,9000,47.368421052631575
S01148,2026-02-12,LLM,CAM001,2,22000,12000,44000,24000,20000,45.45454545454545
S01149,2026-02-01,TGI,BAG002,4,19000,10000,76000,40000,36000,47.368421052631575
S01150,2026-08-26,TGI,BAG001,3,13500,6500,40500,19500,21000,51.85185185185185
S01151,2026-01-28,LLM,BAG002,1,19000,10000,19000,10000,9000,47.368421052631575
S01152,2026-07-10,TGI,LAP003,1,3300000,2800000,3300000,2800000,500000,15.151515151515152
S01153,2026-04-24,TGI,MOUSE002,1,5500,3000,5500,3000,2500,45.45454545454545
S01154,2026-04-21,LLM,HUB001,5,12500,7000,62500,35000,27500,44.0
S01155,2026-01-25,TGI,KB002,2,19000,12000,38000,24000,14000,36.84210526315789
S01156,2026-03-14,TGI,SSD003,2,185000,145000,370000,290000,80000,21.62162162162162
S01157,2026-07-30,TGI,ROUT002,2,105000,75000,210000,150000,60000,28.57142857142857
S01158,2026-01-27,LLM,MOUSE001,4,8500,5000,34000,20000,14000,41.17647058823529
S01159,2026-04-15,TGI,HEAD001,2,16000,9000,32000,18000,14000,43.75
S01160,2026-08-03,TGI,SOFT003,4,125000,90000,500000,360000,140000,28.000000000000004
S01161,2026-03-28,LLM,MOUSE002,1,5500,3000,5500,3000,2500,45.45454545454545
S01162,2026-03-07,LLM,BAG002,1,19000,10000,19000,10000,9000,47.368421052631575
S01163,2026-03-25,TGI,MOUSE002,5,5500,3000,27500,15000,12500,45.45454545454545
S01164,2026-08-13,LLM,PSU001,2,85000,65000,170000,130000,40000,23.52941176470588
S01165,2026-04-20,TGI,CAM001,5,22000,12000,110000,60000,50000,45.45454545454545
S01166,2026-08-04,LLM,PAD001,1,5000,2500,5000,2500,2500,50.0
S01167,2026-04-17,LLM,SSD002,3,105000,80000,315000,240000,75000,23.809523809523807
S01168,2026-01-18,LLM,SOFT001,3,55600,30000,166800,90000,76800,46.043165467625904
S01169,2026-02-09,LLM,BAG002,1,19000,10000,19000,10000,9000,47.368421052631575
S01170,2026-07-19,TGI,ROUT001,5,65000,45000,325000,225000,100000,30.76923076923077
S01171,2026-05-02,TGI,CAM001,3,22000,12000,66000,36000,30000,45.45454545454545
S01172,2026-08-25,TGI,KB002,3,19000,12000,57000,36000,21000,36.84210526315789
S01173,2026-08-28,TGI,FAN001,3,30000,18000,90000,54000,36000,40.0
S01174,2026-01-30,TGI,KB002,2,19000,12000,38000,24000,14000,36.84210526315789
S01175,2026-07-24,TGI,BAG001,5,13500,6500,67500,32500,35000,51.85185185185185
S01176,2026-05-05,TGI,MON001,1,450000,350000,450000,350000,100000,22.22222222222222
S01177,2026-07-20,LLM,HDD001,3,110000,85000,330000,255000,75000,22.727272727272727
S01178,2026-06-11,LLM,MOUSE001,4,8500,5000,34000,20000,14000,41.17647058823529
S01179,2026-05-09,TGI,KB002,1,19000,12000,19000,12000,7000,36.84210526315789
S01180,2026-03-06,LLM,FAN001,2,30000,18000,60000,36000,24000,40.0
S01181,2026-05-29,TGI,MOUSE002,3,5500,3000,16500,9000,7500,45.45454545454545
S01182,2026-08-25,TGI,KB001,1,12000,7000,12000,7000,5000,41.66666666666667
S01183,2026-01-17,TGI,KB001,1,12000,7000,12000,7000,5000,41.66666666666667
S01184,2026-08-28,TGI,LAN001,5,9000,5000,45000,25000,20000,44.44444444444444
S01185,2026-05-23,TGI,HEAD001,1,16000,9000,16000,9000,7000,43.75
S01186,2026-06-08,LLM,LAP002,1,1750000,1450000,1750000,1450000,300000,17.142857142857142
S01187,2026-01-06,TGI,MOUSE002,1,5500,3000,5500,3000,2500,45.45454545454545
S01188,2026-06-11,LLM,CAM001,4,22000,12000,88000,48000,40000,45.45454545454545
S01189,2026-05-14,LLM,RAM002,2,125000,95000,250000,190000,60000,24.0
S01190,2026-05-12,TGI,SSD001,1,75000,55000,75000,55000,20000,26.666666666666668
S01191,2026-05-15,LLM,MOUSE002,3,5500,3000,16500,9000,7500,45.45454545454545
S01192,2026-03-04,TGI,PSU001,1,85000,65000,85000,65000,20000,23.52941176470588
S01193,2026-06-12,LLM,PAD001,2,5000,2500,10000,5000,5000,50.0
S01194,2026-06-25,LLM,BAG002,5,19000,10000,95000,50000,45000,47.368421052631575
S01195,2026-05-25,TGI,DESK001,1,1500000,1200000,1500000,1200000,300000,20.0
S01196,2026-04-09,LLM,HEAD001,2,16000,9000,32000,18000,14000,43.75
S01197,2026-05-08,TGI,MOUSE002,4,5500,3000,22000,12000,10000,45.45454545454545
S01198,2026-02-09,LLM,ROUT002,4,105000,75000,420000,300000,120000,28.57142857142857
S01199,2026-06-22,LLM,PAD001,2,5000,2500,10000,5000,5000,50.0
S01200,2026-01-31,LLM,BAG002,3,19000,10000,57000,30000,27000,47.368421052631575
S01201,2026-06-08,TGI,KB002,4,19000,12000,76000,48000,28000,36.84210526315789
S01202,2026-04-25,LLM,BAG002,3,19000,10000,57000,30000,27000,47.368421052631575
S01203,2026-01-30,TGI,PAD001,5,5000,2500,25000,12500,12500,50.0
S01204,2026-04-27,LLM,SSD002,3,105000,80000,315000,240000,75000,23.809523809523807
S01205,2026-05-06,LLM,LAN001,2,9000,5000,18000,10000,8000,44.44444444444444
S01206,2026-08-26,LLM,SSD003,2,185000,145000,370000,290000,80000,21.62162162162162
S01207,2026-02-01,LLM,BAG001,2,13500,6500,27000,13000,14000,51.85185185185185
S01208,2026-04-06,LLM,SOFT003,3,125000,90000,375000,270000,105000,28.000000000000004
S01209,2026-07-10,LLM,MOUSE001,1,8500,5000,8500,5000,3500,41.17647058823529
S01210,2026-04-06,TGI,HEAD001,1,16000,9000,16000,9000,7000,43.75
S01211,2026-07-30,LLM,PSU001,2,85000,65000,170000,130000,40000,23.52941176470588
S01212,2026-02-04,TGI,HEAD001,3,16000,9000,48000,27000,21000,43.75
S01213,2026-07-24,TGI,MOUSE001,4,8500,5000,34000,20000,14000,41.17647058823529
S01214,2026-03-17,TGI,FAN001,1,30000,18000,30000,18000,12000,40.0
S01215,2026-08-21,LLM,MOUSE002,5,5500,3000,27500,15000,12500,45.45454545454545
S01216,2026-06-24,LLM,PAD001,1,5000,2500,5000,2500,2500,50.0
S01217,2026-06-05,LLM,HUB001,1,12500,7000,12500,7000,5500,44.0
S01218,2026-03-15,TGI,MOUSE002,2,5500,3000,11000,6000,5000,45.45454545454545
S01219,2026-04-04,LLM,MOUSE001,3,8500,5000,25500,15000,10500,41.17647058823529
S01220,2026-04-26,LLM,MOUSE002,3,5500,3000,16500,9000,7500,45.45454545454545
S01221,2026-01-11,TGI,LAP003,1,3300000,2800000,3300000,2800000,500000,15.151515151515152
S01222,2026-05-15,LLM,KB002,2,19000,12000,38000,24000,14000,36.84210526315789
S01223,2026-03-17,LLM,LAP002,1,1750000,1450000,1750000,1450000,300000,17.142857142857142
S01224,2026-03-16,LLM,MOUSE001,3,8500,5000,25500,15000,10500,41.17647058823529
S01225,2026-07-06,TGI,MOUSE001,4,8500,5000,34000,20000,14000,41.17647058823529
S01226,2026-08-23,LLM,MOUSE001,4,8500,5000,34000,20000,14000,41.17647058823529
S01227,2026-07-07,LLM,MON001,1,450000,350000,450000,350000,100000,22.22222222222222
S01228,2026-05-10,LLM,PAD001,4,5000,2500,20000,10000,10000,50.0
S01229,2026-01-12,LLM,KB001,5,12000,7000,60000,35000,25000,41.66666666666667
S01230,2026-07-28,LLM,ROUT002,5,105000,75000,525000,375000,150000,28.57142857142857
S01231,2026-03-31,LLM,CAM001,5,22000,12000,110000,60000,50000,45.45454545454545
S01232,2026-06-24,TGI,MOUSE002,2,5500,3000,11000,6000,5000,45.45454545454545
S01233,2026-03-12,LLM,PAD001,5,5000,2500,25000,12500,12500,50.0
S01234,2026-01-29,LLM,HEAD001,4,16000,9000,64000,36000,28000,43.75
S01235,2026-01-19,LLM,KB002,5,19000,12000,95000,60000,35000,36.84210526315789
S01236,2026-01-27,TGI,PAD001,1,5000,2500,5000,2500,2500,50.0
S01237,2026-03-11,LLM,HEAD001,2,16000,9000,32000,18000,14000,43.75
S01238,2026-07-16,TGI,HUB001,3,12500,7000,37500,21000,16500,44.0
S01239,2026-08-03,TGI,BAG001,5,13500,6500,67500,32500,35000,51.85185185185185
S01240,2026-04-10,TGI,SOFT003,4,125000,90000,500000,360000,140000,28.000000000000004
S01241,2026-03-14,LLM,HEAD001,4,16000,9000,64000,36000,28000,43.75
S01242,2026-08-27,TGI,KB001,4,12000,7000,48000,28000,20000,41.66666666666667
S01243,2026-02-19,LLM,KB001,3,12000,7000,36000,21000,15000,41.66666666666667
S01244,2026-06-14,LLM,MOUSE001,4,8500,5000,34000,20000,14000,41.17647058823529
S01245,2026-02-03,LLM,CAM001,4,22000,12000,88000,48000,40000,45.45454545454545
S01246,2026-05-27,LLM,BAG002,3,19000,10000,57000,30000,27000,47.368421052631575
S01247,2026-07-04,TGI,RAM001,3,72000,55000,216000,165000,51000,23.61111111111111
S01248,2026-06-30,TGI,CAM001,2,22000,12000,44000,24000,20000,45.45454545454545
S01249,2026-05-10,TGI,PSU001,2,85000,65000,170000,130000,40000,23.52941176470588
S01250,2026-06-16,TGI,FAN001,1,30000,18000,30000,18000,12000,40.0
S01251,2026-05-19,TGI,HDD001,2,110000,85000,220000,170000,50000,22.727272727272727
S01252,2026-04-21,TGI,MOUSE001,1,8500,5000,8500,5000,3500,41.17647058823529
S01253,2026-07-22,TGI,BAG001,4,13500,6500,54000,26000,28000,51.85185185185185
S01254,2026-06-30,TGI,BAG001,4,13500,6500,54000,26000,28000,51.85185185185185
S01255,2026-04-18,LLM,BAG001,2,13500,6500,27000,13000,14000,51.85185185185185
S01256,2026-06-20,TGI,KB001,3,12000,7000,36000,21000,15000,41.66666666666667
S01257,2026-08-22,TGI,LAP003,1,3300000,2800000,3300000,2800000,500000,15.151515151515152
S01258,2026-02-18,TGI,HUB001,4,12500,7000,50000,28000,22000,44.0
S01259,2026-06-15,LLM,MOUSE001,2,8500,5000,17000,10000,7000,41.17647058823529
S01260,2026-07-07,TGI,BAG002,1,19000,10000,19000,10000,9000,47.368421052631575
S01261,2026-04-28,LLM,MOUSE001,5,8500,5000,42500,25000,17500,41.17647058823529
S01262,2026-01-22,LLM,FAN001,3,30000,18000,90000,54000,36000,40.0
S01263,2026-02-10,TGI,KB001,1,12000,7000,12000,7000,5000,41.66666666666667
S01264,2026-03-07,LLM,KB001,2,12000,7000,24000,14000,10000,41.66666666666667
S01265,2026-07-20,TGI,ROUT001,4,65000,45000,260000,180000,80000,30.76923076923077
S01266,2026-02-08,TGI,HEAD001,4,16000,9000,64000,36000,28000,43.75
S01267,2026-06-13,LLM,BAG001,1,13500,6500,13500,6500,7000,51.85185185185185
S01268,2026-03-19,LLM,ROUT001,5,65000,45000,325000,225000,100000,30.76923076923077
S01269,2026-06-05,LLM,MOUSE001,5,8500,5000,42500,25000,17500,41.17647058823529
S01270,2026-05-18,TGI,LAN001,2,9000,5000,18000,10000,8000,44.44444444444444
S01271,2026-05-08,TGI,KB001,4,12000,7000,48000,28000,20000,41.66666666666667
S01272,2026-06-22,LLM,PAD001,5,5000,2500,25000,12500,12500,50.0
S01273,2026-04-10,TGI,BAG002,5,19000,10000,95000,50000,45000,47.368421052631575
S01274,2026-06-13,TGI,HUB001,5,12500,7000,62500,35000,27500,44.0
S01275,2026-05-03,LLM,LAP002,1,1750000,1450000,1750000,1450000,300000,17.142857142857142
S01276,2026-05-29,TGI,HUB001,4,12500,7000,50000,28000,22000,44.0
S01277,2026-05-24,TGI,LAN001,5,9000,5000,45000,25000,20000,44.44444444444444
S01278,2026-07-18,LLM,ROUT001,1,65000,45000,65000,45000,20000,30.76923076923077
S01279,2026-06-18,TGI,PAD001,5,5000,2500,25000,12500,12500,50.0
S01280,2026-04-19,TGI,RAM002,3,125000,95000,375000,285000,90000,24.0
S01281,2026-07-25,LLM,MOUSE001,3,8500,5000,25500,15000,10500,41.17647058823529
S01282,2026-01-17,TGI,KB001,5,12000,7000,60000,35000,25000,41.66666666666667
S01283,2026-07-31,TGI,PAD001,1,5000,2500,5000,2500,2500,50.0
S01284,2026-04-05,LLM,HUB001,4,12500,7000,50000,28000,22000,44.0
S01285,2026-08-07,LLM,MOUSE002,4,5500,3000,22000,12000,10000,45.45454545454545
S01286,2026-06-21,LLM,KB001,3,12000,7000,36000,21000,15000,41.66666666666667
S01287,2026-06-06,LLM,MOUSE002,4,5500,3000,22000,12000,10000,45.45454545454545
S01288,2026-02-15,TGI,BAG002,5,19000,10000,95000,50000,45000,47.368421052631575
S01289,2026-04-21,LLM,CAM001,4,22000,12000,88000,48000,40000,45.45454545454545
S01290,2026-03-11,TGI,FAN001,1,30000,18000,30000,18000,12000,40.0
S01291,2026-05-11,TGI,PSU001,1,85000,65000,85000,65000,20000,23.52941176470588
S01292,2026-01-20,TGI,SOFT001,3,55600,30000,166800,90000,76800,46.043165467625904
S01293,2026-04-12,LLM,HDD001,1,110000,85000,110000,85000,25000,22.727272727272727
S01294,2026-07-07,TGI,BAG001,5,13500,6500,67500,32500,35000,51.85185185185185
S01295,2026-04-19,TGI,KB002,4,19000,12000,76000,48000,28000,36.84210526315789
S01296,2026-07-19,TGI,MOUSE002,2,5500,3000,11000,6000,5000,45.45454545454545
S01297,2026-05-31,TGI,PAD001,4,5000,2500,20000,10000,10000,50.0
S01298,2026-07-03,LLM,MOUSE002,4,5500,3000,22000,12000,10000,45.45454545454545
S01299,2026-07-26,TGI,KB002,2,19000,12000,38000,24000,14000,36.84210526315789
S01300,2026-02-11,TGI,MOUSE001,3,8500,5000,25500,15000,10500,41.17647058823529
S01301,2026-01-19,TGI,BAG001,1,13500,6500,13500,6500,7000,51.85185185185185
S01302,2026-06-19,LLM,MON001,1,450000,350000,450000,350000,100000,22.22222222222222
S01303,2026-03-13,TGI,SSD001,3,75000,55000,225000,165000,60000,26.666666666666668
S01304,2026-01-11,TGI,MON002,1,650000,500000,650000,500000,150000,23.076923076923077
S01305,2026-05-20,TGI,HUB001,3,12500,7000,37500,21000,16500,44.0
S01306,2026-02-20,TGI,MOUSE001,1,8500,5000,8500,5000,3500,41.17647058823529
S01307,2026-01-13,TGI,FAN001,1,30000,18000,30000,18000,12000,40.0
S01308,2026-04-26,TGI,HEAD001,1,16000,9000,16000,9000,7000,43.75
S01309,2026-01-07,TGI,HEAD001,1,16000,9000,16000,9000,7000,43.75
S01310,2026-08-03,TGI,BAG002,3,19000,10000,57000,30000,27000,47.368421052631575
S01311,2026-04-21,LLM,ROUT002,5,105000,75000,525000,375000,150000,28.57142857142857
S01312,2026-07-30,LLM,KB001,3,12000,7000,36000,21000,15000,41.66666666666667
S01313,2026-01-30,TGI,MOUSE002,4,5500,3000,22000,12000,10000,45.45454545454545
S01314,2026-04-03,TGI,CAM001,1,22000,12000,22000,12000,10000,45.45454545454545
S01315,2026-06-28,LLM,HUB001,5,12500,7000,62500,35000,27500,44.0
S01316,2026-03-05,TGI,HEAD001,1,16000,9000,16000,9000,7000,43.75
S01317,2026-08-22,TGI,KB001,1,12000,7000,12000,7000,5000,41.66666666666667
S01318,2026-06-18,LLM,BAG001,5,13500,6500,67500,32500,35000,51.85185185185185
S01319,2026-02-19,LLM,BAG002,1,19000,10000,19000,10000,9000,47.368421052631575
S01320,2026-08-24,LLM,KB001,1,12000,7000,12000,7000,5000,41.66666666666667
S01321,2026-05-12,LLM,MOUSE001,1,8500,5000,8500,5000,3500,41.17647058823529
S01322,2026-03-12,TGI,SOFT001,3,55600,30000,166800,90000,76800,46.043165467625904
S01323,2026-01-08,LLM,ROUT001,2,65000,45000,130000,90000,40000,30.76923076923077
S01324,2026-05-03,TGI,HUB001,1,12500,7000,12500,7000,5500,44.0
S01325,2026-05-26,LLM,SOFT002,3,110000,85000,330000,255000,75000,22.727272727272727
S01326,2026-02-16,TGI,HEAD001,5,16000,9000,80000,45000,35000,43.75
S01327,2026-01-17,TGI,BAG002,1,19000,10000,19000,10000,9000,47.368421052631575
S01328,2026-05-12,LLM,BAG002,2,19000,10000,38000,20000,18000,47.368421052631575
S01329,2026-04-18,TGI,BAG002,2,19000,10000,38000,20000,18000,47.368421052631575
S01330,2026-06-30,LLM,PSU001,3,85000,65000,255000,195000,60000,23.52941176470588
S01331,2026-07-05,TGI,BAG002,4,19000,10000,76000,40000,36000,47.368421052631575
S01332,2026-07-19,TGI,CAM001,2,22000,12000,44000,24000,20000,45.45454545454545
S01333,2026-04-05,TGI,MOUSE001,2,8500,5000,17000,10000,7000,41.17647058823529
S01334,2026-02-02,LLM,HDD001,2,110000,85000,220000,170000,50000,22.727272727272727
S01335,2026-06-04,LLM,SOFT001,4,55600,30000,222400,120000,102400,46.043165467625904
S01336,2026-01-29,LLM,KB001,2,12000,7000,24000,14000,10000,41.66666666666667
S01337,2026-06-29,LLM,MOUSE002,2,5500,3000,11000,6000,5000,45.45454545454545
S01338,2026-01-03,LLM,CAM001,5,22000,12000,110000,60000,50000,45.45454545454545
S01339,2026-07-05,LLM,MOUSE001,2,8500,5000,17000,10000,7000,41.17647058823529
S01340,2026-01-11,TGI,HUB001,1,12500,7000,12500,7000,5500,44.0
S01341,2026-04-08,TGI,HUB001,4,12500,7000,50000,28000,22000,44.0
S01342,2026-05-07,TGI,HDD001,1,110000,85000,110000,85000,25000,22.727272727272727
S01343,2026-03-26,LLM,DESK001,1,1500000,1200000,1500000,1200000,300000,20.0
S01344,2026-05-22,LLM,HEAD001,3,16000,9000,48000,27000,21000,43.75
S01345,2026-04-29,TGI,MOUSE001,5,8500,5000,42500,25000,17500,41.17647058823529
S01346,2026-08-03,TGI,BAG001,3,13500,6500,40500,19500,21000,51.85185185185185
S01347,2026-03-15,TGI,HEAD001,5,16000,9000,80000,45000,35000,43.75
S01348,2026-05-03,LLM,KB001,4,12000,7000,48000,28000,20000,41.66666666666667
S01349,2026-01-29,LLM,MOUSE001,5,8500,5000,42500,25000,17500,41.17647058823529
S01350,2026-04-03,TGI,HEAD001,2,16000,9000,32000,18000,14000,43.75
S01351,2026-03-25,TGI,MOUSE001,3,8500,5000,25500,15000,10500,41.17647058823529
S01352,2026-02-14,TGI,PAD001,3,5000,2500,15000,7500,7500,50.0
S01353,2026-08-28,LLM,BAG001,5,13500,6500,67500,32500,35000,51.85185185185185
S01354,2026-03-12,LLM,MOUSE001,1,8500,5000,8500,5000,3500,41.17647058823529
S01355,2026-01-22,TGI,RAM002,1,125000,95000,125000,95000,30000,24.0
S01356,2026-01-10,TGI,LAN001,1,9000,5000,9000,5000,4000,44.44444444444444
S01357,2026-08-05,TGI,MON001,1,450000,350000,450000,350000,100000,22.22222222222222
S01358,2026-07-07,LLM,PAD001,1,5000,2500,5000,2500,2500,50.0
S01359,2026-06-13,LLM,MON002,1,650000,500000,650000,500000,150000,23.076923076923077
S01360,2026-08-27,TGI,MOUSE001,5,8500,5000,42500,25000,17500,41.17647058823529
S01361,2026-02-12,TGI,MOUSE002,4,5500,3000,22000,12000,10000,45.45454545454545
S01362,2026-03-04,TGI,RAM002,3,125000,95000,375000,285000,90000,24.0
S01363,2026-06-09,TGI,HEAD001,4,16000,9000,64000,36000,28000,43.75
S01364,2026-08-08,LLM,KB001,2,12000,7000,24000,14000,10000,41.66666666666667
S01365,2026-08-28,TGI,HUB001,5,12500,7000,62500,35000,27500,44.0
S01366,2026-01-13,LLM,MOUSE001,2,8500,5000,17000,10000,7000,41.17647058823529
S01367,2026-04-21,LLM,HUB001,5,12500,7000,62500,35000,27500,44.0
S01368,2026-04-24,LLM,HDD001,1,110000,85000,110000,85000,25000,22.727272727272727
S01369,2026-04-24,TGI,RAM002,3,125000,95000,375000,285000,90000,24.0
S01370,2026-02-04,LLM,FAN001,2,30000,18000,60000,36000,24000,40.0
S01371,2026-04-28,TGI,CAM001,1,22000,12000,22000,12000,10000,45.45454545454545
S01372,2026-02-20,TGI,HUB001,3,12500,7000,37500,21000,16500,44.0
S01373,2026-03-23,TGI,BAG001,4,13500,6500,54000,26000,28000,51.85185185185185
S01374,2026-07-06,LLM,PAD001,4,5000,2500,20000,10000,10000,50.0
S01375,2026-05-06,LLM,FAN001,2,30000,18000,60000,36000,24000,40.0
S01376,2026-05-07,LLM,PAD001,5,5000,2500,25000,12500,12500,50.0
S01377,2026-05-06,TGI,MON002,1,650000,500000,650000,500000,150000,23.076923076923077
S01378,2026-01-16,TGI,SSD003,1,185000,145000,185000,145000,40000,21.62162162162162
